Symbol,Date,Open,Open,Open,High,High,High,Low,Low,Low,Close,Close,Close,Volume,Volume,Volume,Extraction_Timestamp
,,AAPL,MSFT,GOOGL,AAPL,MSFT,GOOGL,AAPL,MSFT,GOOGL,AAPL,MSFT,GOOGL,AAPL,MSFT,GOOGL,
AAPL,2025-04-17 16:12:00+00:00,197.43130493164062,,,197.4499969482422,,,196.75999450683594,,,196.8300018310547,,,126317.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:13:00+00:00,196.80999755859375,,,197.61000061035156,,,196.60000610351562,,,197.03750610351562,,,196497.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:14:00+00:00,197.1300048828125,,,197.64999389648438,,,197.06649780273438,,,197.58999633789062,,,95622.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:15:00+00:00,197.5500946044922,,,197.6300048828125,,,197.1649932861328,,,197.44500732421875,,,73536.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:16:00+00:00,197.46839904785156,,,197.75999450683594,,,197.42999267578125,,,197.75999450683594,,,146843.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:17:00+00:00,197.75999450683594,,,197.80999755859375,,,197.4302978515625,,,197.44500732421875,,,81884.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:18:00+00:00,197.4217071533203,,,197.47999572753906,,,197.2899932861328,,,197.47000122070312,,,70758.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:19:00+00:00,197.47999572753906,,,198.0,,,197.4499969482422,,,197.91000366210938,,,237219.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:20:00+00:00,197.89999389648438,,,197.9178009033203,,,197.52000427246094,,,197.6199951171875,,,79321.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:21:00+00:00,197.62440490722656,,,198.0500030517578,,,197.58999633789062,,,197.8303985595703,,,108718.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:22:00+00:00,197.8300018310547,,,197.86000061035156,,,197.63999938964844,,,197.63999938964844,,,53311.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:23:00+00:00,197.64999389648438,,,197.85650634765625,,,197.63999938964844,,,197.83999633789062,,,49075.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:24:00+00:00,197.83999633789062,,,197.86000061035156,,,197.69000244140625,,,197.7899932861328,,,40728.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:25:00+00:00,197.8000030517578,,,197.92990112304688,,,197.72999572753906,,,197.82400512695312,,,70578.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:26:00+00:00,197.80499267578125,,,197.83999633789062,,,197.60719299316406,,,197.77499389648438,,,49635.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:27:00+00:00,197.75999450683594,,,197.83999633789062,,,197.64999389648438,,,197.67010498046875,,,40812.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:28:00+00:00,197.72000122070312,,,197.7899932861328,,,197.66000366210938,,,197.77499389648438,,,60257.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:29:00+00:00,197.7899932861328,,,197.97000122070312,,,197.75999450683594,,,197.80499267578125,,,70890.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:30:00+00:00,197.8260040283203,,,197.9250030517578,,,197.6510009765625,,,197.66000366210938,,,120242.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:31:00+00:00,197.65899658203125,,,197.88999938964844,,,197.63999938964844,,,197.8800048828125,,,84780.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:32:00+00:00,197.8748016357422,,,197.89990234375,,,197.5749969482422,,,197.6649932861328,,,46148.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:33:00+00:00,197.64999389648438,,,198.0500030517578,,,197.63999938964844,,,198.0500030517578,,,79918.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:34:00+00:00,198.05999755859375,,,198.14959716796875,,,198.02999877929688,,,198.05470275878906,,,91953.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:35:00+00:00,198.05499267578125,,,198.32000732421875,,,198.0399932861328,,,198.19500732421875,,,141300.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:36:00+00:00,198.17999267578125,,,198.3000030517578,,,197.94000244140625,,,197.96749877929688,,,107466.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:37:00+00:00,197.97000122070312,,,197.9799041748047,,,197.76150512695312,,,197.86500549316406,,,65804.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:38:00+00:00,197.88999938964844,,,197.9499969482422,,,197.75999450683594,,,197.89999389648438,,,65893.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:39:00+00:00,197.8800048828125,,,197.99000549316406,,,197.7321014404297,,,197.77999877929688,,,69429.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:40:00+00:00,197.7899932861328,,,197.875,,,197.7100067138672,,,197.82659912109375,,,68951.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:41:00+00:00,197.83799743652344,,,197.99000549316406,,,197.8000030517578,,,197.83999633789062,,,100468.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:42:00+00:00,197.82000732421875,,,197.91000366210938,,,197.8000030517578,,,197.8000030517578,,,34135.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:43:00+00:00,197.8000030517578,,,197.8699951171875,,,197.32000732421875,,,197.4600067138672,,,119788.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:44:00+00:00,197.4199981689453,,,197.47999572753906,,,197.17999267578125,,,197.33999633789062,,,67479.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:45:00+00:00,197.3300018310547,,,197.3699951171875,,,197.19000244140625,,,197.20550537109375,,,71121.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:46:00+00:00,197.25999450683594,,,197.6898956298828,,,197.2449951171875,,,197.6699981689453,,,78800.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:47:00+00:00,197.6699981689453,,,197.82899475097656,,,197.6199951171875,,,197.64999389648438,,,50187.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:48:00+00:00,197.6658935546875,,,197.75,,,197.44000244140625,,,197.4499969482422,,,43288.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:49:00+00:00,197.4499969482422,,,197.7550048828125,,,197.4207000732422,,,197.72999572753906,,,53006.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:50:00+00:00,197.75,,,198.04989624023438,,,197.74090576171875,,,198.03529357910156,,,85357.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:51:00+00:00,198.0500030517578,,,198.11000061035156,,,197.8699951171875,,,197.88760375976562,,,49770.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:52:00+00:00,197.91000366210938,,,198.3529052734375,,,197.85000610351562,,,198.30149841308594,,,91241.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:53:00+00:00,198.32000732421875,,,198.4257049560547,,,198.23190307617188,,,198.27000427246094,,,546557.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:54:00+00:00,198.27000427246094,,,198.2899932861328,,,198.1699981689453,,,198.23500061035156,,,43324.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:55:00+00:00,198.22999572753906,,,198.36000061035156,,,198.1186981201172,,,198.3249969482422,,,43946.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:56:00+00:00,198.3179931640625,,,198.57000732421875,,,198.3179931640625,,,198.3699951171875,,,78168.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:57:00+00:00,198.3699951171875,,,198.39999389648438,,,198.16009521484375,,,198.21499633789062,,,41945.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:58:00+00:00,198.22500610351562,,,198.39999389648438,,,198.15499877929688,,,198.34500122070312,,,48855.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 16:59:00+00:00,198.3300018310547,,,198.3300018310547,,,198.0800018310547,,,198.1699981689453,,,41486.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:00:00+00:00,198.16000366210938,,,198.35569763183594,,,198.02000427246094,,,198.25,,,57341.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:01:00+00:00,198.25,,,198.30999755859375,,,198.1300048828125,,,198.30999755859375,,,50668.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:02:00+00:00,198.2949981689453,,,198.3800048828125,,,198.19000244140625,,,198.25999450683594,,,61979.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:03:00+00:00,198.2449951171875,,,198.2899932861328,,,197.9700927734375,,,197.976806640625,,,65291.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:04:00+00:00,198.00999450683594,,,198.02000427246094,,,197.77999877929688,,,197.9199981689453,,,70438.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:05:00+00:00,197.8800048828125,,,197.94850158691406,,,197.7100067138672,,,197.72000122070312,,,95013.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:06:00+00:00,197.72500610351562,,,197.77499389648438,,,197.55999755859375,,,197.64999389648438,,,78305.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:07:00+00:00,197.64999389648438,,,197.83949279785156,,,197.64500427246094,,,197.80999755859375,,,64635.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:08:00+00:00,197.80999755859375,,,197.9199981689453,,,197.7100067138672,,,197.89999389648438,,,51841.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:09:00+00:00,197.89500427246094,,,198.0,,,197.77000427246094,,,197.81500244140625,,,48278.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:10:00+00:00,197.81500244140625,,,197.8300018310547,,,197.52000427246094,,,197.60000610351562,,,94249.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:11:00+00:00,197.6199951171875,,,197.6199951171875,,,197.4199981689453,,,197.49000549316406,,,63020.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:12:00+00:00,197.47999572753906,,,197.52999877929688,,,197.36000061035156,,,197.36000061035156,,,39904.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:13:00+00:00,197.37240600585938,,,197.48500061035156,,,197.37240600585938,,,197.48500061035156,,,34626.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:14:00+00:00,197.4600067138672,,,197.49000549316406,,,197.2100067138672,,,197.31500244140625,,,73667.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:15:00+00:00,197.32000732421875,,,197.44000244140625,,,197.28140258789062,,,197.39999389648438,,,71540.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:16:00+00:00,197.39999389648438,,,197.39999389648438,,,197.15499877929688,,,197.24000549316406,,,80490.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:17:00+00:00,197.22999572753906,,,197.318603515625,,,197.18499755859375,,,197.19000244140625,,,48750.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:18:00+00:00,197.19500732421875,,,197.22500610351562,,,197.02999877929688,,,197.08999633789062,,,59221.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:19:00+00:00,197.0800018310547,,,197.17999267578125,,,197.0,,,197.02999877929688,,,55485.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:20:00+00:00,197.02999877929688,,,197.0500030517578,,,196.85000610351562,,,196.8699951171875,,,59585.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:21:00+00:00,196.87249755859375,,,196.9199981689453,,,196.7200927734375,,,196.87269592285156,,,142693.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:22:00+00:00,196.8699951171875,,,196.8800048828125,,,196.69000244140625,,,196.80999755859375,,,59862.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:23:00+00:00,196.8072052001953,,,196.85000610351562,,,196.72000122070312,,,196.77499389648438,,,37368.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:24:00+00:00,196.77499389648438,,,196.8699951171875,,,196.7449951171875,,,196.8249969482422,,,66075.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:25:00+00:00,196.86000061035156,,,197.0800018310547,,,196.8000030517578,,,196.99749755859375,,,84555.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:26:00+00:00,196.99000549316406,,,197.00509643554688,,,196.76089477539062,,,196.77000427246094,,,53125.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:27:00+00:00,196.77020263671875,,,197.02000427246094,,,196.77000427246094,,,197.00779724121094,,,52969.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:28:00+00:00,197.00999450683594,,,197.0399932861328,,,196.875,,,196.8800048828125,,,58553.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:29:00+00:00,196.8800048828125,,,196.8800048828125,,,196.67999267578125,,,196.6999969482422,,,443232.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:30:00+00:00,196.7100067138672,,,196.92999267578125,,,196.6699981689453,,,196.77000427246094,,,78897.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:31:00+00:00,196.77000427246094,,,197.02000427246094,,,196.77000427246094,,,197.0,,,41589.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:32:00+00:00,196.99000549316406,,,197.093994140625,,,196.92999267578125,,,197.0500030517578,,,46118.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:33:00+00:00,197.02000427246094,,,197.23410034179688,,,196.97000122070312,,,197.21499633789062,,,57253.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:34:00+00:00,197.21499633789062,,,197.32000732421875,,,197.17999267578125,,,197.27000427246094,,,48334.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:35:00+00:00,197.28640747070312,,,197.38999938964844,,,197.11000061035156,,,197.16000366210938,,,69166.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:36:00+00:00,197.14999389648438,,,197.39999389648438,,,197.14999389648438,,,197.39999389648438,,,55484.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:37:00+00:00,197.38999938964844,,,197.41000366210938,,,197.27000427246094,,,197.2899932861328,,,44398.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:38:00+00:00,197.3000030517578,,,197.52999877929688,,,197.3000030517578,,,197.44000244140625,,,58900.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:39:00+00:00,197.47900390625,,,197.6300048828125,,,197.3300018310547,,,197.6300048828125,,,76212.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:40:00+00:00,197.61500549316406,,,197.7100067138672,,,197.44000244140625,,,197.48289489746094,,,49780.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:41:00+00:00,197.49209594726562,,,197.5050048828125,,,197.25999450683594,,,197.3000030517578,,,33405.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:42:00+00:00,197.2803955078125,,,197.2803955078125,,,197.05999755859375,,,197.10000610351562,,,47214.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:43:00+00:00,197.09970092773438,,,197.2570037841797,,,197.0800018310547,,,197.24000549316406,,,46453.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:44:00+00:00,197.22999572753906,,,197.4261932373047,,,197.22830200195312,,,197.3800048828125,,,58633.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:45:00+00:00,197.3800048828125,,,197.57000732421875,,,197.35000610351562,,,197.45010375976562,,,297112.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:46:00+00:00,197.51109313964844,,,197.86000061035156,,,197.51109313964844,,,197.8341064453125,,,101038.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:47:00+00:00,197.85000610351562,,,198.1199951171875,,,197.8350067138672,,,198.0500030517578,,,97634.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:48:00+00:00,198.0500030517578,,,198.13999938964844,,,197.81500244140625,,,197.9626007080078,,,61413.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:49:00+00:00,197.9600067138672,,,197.9600067138672,,,197.6999969482422,,,197.75999450683594,,,60464.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:50:00+00:00,197.7899932861328,,,197.8699951171875,,,197.7133026123047,,,197.8000030517578,,,34272.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:51:00+00:00,197.8000030517578,,,197.9696044921875,,,197.77000427246094,,,197.9696044921875,,,57168.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:52:00+00:00,197.94000244140625,,,198.13999938964844,,,197.91000366210938,,,198.1199951171875,,,62036.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:53:00+00:00,198.08999633789062,,,198.1999969482422,,,197.88999938964844,,,198.17999267578125,,,64602.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:54:00+00:00,198.17990112304688,,,198.2100067138672,,,198.0207061767578,,,198.05499267578125,,,40093.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:55:00+00:00,198.02999877929688,,,198.25999450683594,,,198.01010131835938,,,198.17010498046875,,,62592.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:56:00+00:00,198.16000366210938,,,198.2052001953125,,,197.89999389648438,,,197.92849731445312,,,52454.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:57:00+00:00,197.92520141601562,,,198.00830078125,,,197.84500122070312,,,197.860107421875,,,41945.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:58:00+00:00,197.8699951171875,,,197.8769989013672,,,197.75999450683594,,,197.86500549316406,,,38152.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 17:59:00+00:00,197.85499572753906,,,197.8800048828125,,,197.72999572753906,,,197.80999755859375,,,41561.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:00:00+00:00,197.82000732421875,,,197.88499450683594,,,197.67999267578125,,,197.82989501953125,,,59119.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:01:00+00:00,197.80259704589844,,,198.03990173339844,,,197.7899932861328,,,197.96009826660156,,,89537.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:02:00+00:00,197.99000549316406,,,198.03619384765625,,,197.86000061035156,,,198.0,,,60186.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:03:00+00:00,198.03390502929688,,,198.03390502929688,,,197.87010192871094,,,197.95030212402344,,,43250.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:04:00+00:00,197.9499969482422,,,198.4199981689453,,,197.89999389648438,,,198.3699951171875,,,90462.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:05:00+00:00,198.33999633789062,,,198.42999267578125,,,198.25999450683594,,,198.32000732421875,,,48544.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:06:00+00:00,198.33999633789062,,,198.41000366210938,,,198.25,,,198.36000061035156,,,49085.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:07:00+00:00,198.33999633789062,,,198.47970581054688,,,198.2899932861328,,,198.3300018310547,,,63439.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:08:00+00:00,198.3153076171875,,,198.5500030517578,,,198.2899932861328,,,198.52999877929688,,,75446.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:09:00+00:00,198.5388946533203,,,198.5388946533203,,,198.38999938964844,,,198.47999572753906,,,45960.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:10:00+00:00,198.47999572753906,,,198.70790100097656,,,198.47999572753906,,,198.67999267578125,,,107192.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:11:00+00:00,198.6699981689453,,,198.83349609375,,,198.57000732421875,,,198.63999938964844,,,97701.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:12:00+00:00,198.66000366210938,,,198.74989318847656,,,198.4600067138672,,,198.49530029296875,,,88828.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:13:00+00:00,198.49000549316406,,,198.50999450683594,,,198.32000732421875,,,198.32000732421875,,,74510.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:14:00+00:00,198.33999633789062,,,198.36489868164062,,,198.22999572753906,,,198.25999450683594,,,56478.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:15:00+00:00,198.2550048828125,,,198.31350708007812,,,198.16000366210938,,,198.22000122070312,,,63198.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:16:00+00:00,198.2100067138672,,,198.25999450683594,,,198.0,,,198.02999877929688,,,48003.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:17:00+00:00,198.0500030517578,,,198.4199981689453,,,198.0500030517578,,,198.41000366210938,,,94337.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:18:00+00:00,198.41000366210938,,,198.4582977294922,,,198.30999755859375,,,198.35499572753906,,,40555.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:19:00+00:00,198.33999633789062,,,198.57000732421875,,,198.33999633789062,,,198.50320434570312,,,60150.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:20:00+00:00,198.47999572753906,,,198.5832977294922,,,198.34519958496094,,,198.5832977294922,,,55572.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:21:00+00:00,198.55999755859375,,,198.6199951171875,,,198.5,,,198.52999877929688,,,42775.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:22:00+00:00,198.50999450683594,,,198.58999633789062,,,198.42999267578125,,,198.52999877929688,,,82661.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:23:00+00:00,198.52999877929688,,,198.64990234375,,,198.48089599609375,,,198.50999450683594,,,74978.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:24:00+00:00,198.52000427246094,,,198.60150146484375,,,198.5,,,198.52999877929688,,,38139.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:25:00+00:00,198.5500030517578,,,198.72999572753906,,,198.49000549316406,,,198.52000427246094,,,58320.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:26:00+00:00,198.51499938964844,,,198.58999633789062,,,198.3800048828125,,,198.4199981689453,,,83871.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:27:00+00:00,198.39999389648438,,,198.46499633789062,,,198.3300018310547,,,198.39999389648438,,,55556.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:28:00+00:00,198.39999389648438,,,198.47000122070312,,,198.36000061035156,,,198.4250030517578,,,38947.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:29:00+00:00,198.4250030517578,,,198.4250030517578,,,198.26010131835938,,,198.27999877929688,,,47478.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:30:00+00:00,198.2899932861328,,,198.4499969482422,,,198.27000427246094,,,198.375,,,70729.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:31:00+00:00,198.36590576171875,,,198.60000610351562,,,198.33839416503906,,,198.60000610351562,,,70939.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:32:00+00:00,198.61000061035156,,,198.63999938964844,,,198.49029541015625,,,198.6199951171875,,,51588.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:33:00+00:00,198.625,,,198.66000366210938,,,198.5500030517578,,,198.58999633789062,,,45645.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:34:00+00:00,198.58999633789062,,,198.6199951171875,,,198.36000061035156,,,198.41000366210938,,,55361.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:35:00+00:00,198.40499877929688,,,198.4499969482422,,,198.30999755859375,,,198.43980407714844,,,71096.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:36:00+00:00,198.4199981689453,,,198.44000244140625,,,198.22000122070312,,,198.24000549316406,,,73427.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:37:00+00:00,198.23500061035156,,,198.44000244140625,,,198.23500061035156,,,198.3300018310547,,,63307.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:38:00+00:00,198.32000732421875,,,198.47999572753906,,,198.25999450683594,,,198.47000122070312,,,58385.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:39:00+00:00,198.47999572753906,,,198.5,,,198.39999389648438,,,198.5,,,57492.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:40:00+00:00,198.4990997314453,,,198.5,,,198.3000946044922,,,198.30999755859375,,,68252.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:41:00+00:00,198.3000030517578,,,198.39999389648438,,,198.25999450683594,,,198.38009643554688,,,59654.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:42:00+00:00,198.3699951171875,,,198.39999389648438,,,198.27999877929688,,,198.30499267578125,,,85585.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:43:00+00:00,198.2899932861328,,,198.44000244140625,,,198.2899932861328,,,198.41769409179688,,,37198.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:44:00+00:00,198.42379760742188,,,198.4499969482422,,,198.3000946044922,,,198.35000610351562,,,41452.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:45:00+00:00,198.33999633789062,,,198.4499969482422,,,198.27000427246094,,,198.4499969482422,,,40023.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:46:00+00:00,198.44000244140625,,,198.53990173339844,,,197.5500030517578,,,198.35000610351562,,,283064.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:47:00+00:00,198.38999938964844,,,198.44000244140625,,,198.0,,,198.03050231933594,,,113052.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:48:00+00:00,198.0384979248047,,,198.19000244140625,,,197.83999633789062,,,198.19000244140625,,,89407.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:49:00+00:00,198.1885986328125,,,198.2100067138672,,,197.85009765625,,,197.88499450683594,,,51782.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:50:00+00:00,197.86000061035156,,,197.8800048828125,,,197.49000549316406,,,197.5500030517578,,,175694.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:51:00+00:00,197.5626983642578,,,197.84500122070312,,,197.4947967529297,,,197.8300018310547,,,80239.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:52:00+00:00,197.84410095214844,,,198.1300048828125,,,197.8300018310547,,,198.0850067138672,,,139391.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:53:00+00:00,198.11000061035156,,,198.2899932861328,,,198.11000061035156,,,198.1699981689453,,,56221.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:54:00+00:00,198.1529998779297,,,198.3000030517578,,,197.9499969482422,,,197.9499969482422,,,60900.0,,,2025-04-19 09:55:43.308726
AAPL,2025-04-17 18:55:00+00:00,197.9499969482422,,,197.9499969482422,,,197.82000732421875,,,197.90609741210938,,,49941.0,,,2025-04-19 09:55:43.308726
